Namespace(heuristic=False, output='res/LunarLanderAgent3_corrected_with_heruistic_v2.gif', weight='res/last_weight/5/LunarLander-v2.ckpt')

WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

Restore model from res/last_weight/5/LunarLander-v2.ckpt
iteration:  1
reward  7.726366730549077 action  3
reward  11.94800119738029 action  0
reward  2.209381329862262 action  1
reward  -0.9940580201230318 action  1
reward  -1.1852798646337088 action  1
reward  -0.7901845170435748 action  1
reward  -0.08229420107003022 action  2
reward  -13.503493961931163 action  2
reward  -8.641613003731491 action  1
reward  12.068603653525729 action  3
reward  0.48590597203958485 action  1
reward  -0.8459784704471065 action  1
reward  -0.8139011667924887 action  0
reward  -1.0337865313723504 action  1
reward  -2.2150227761756445 action  1
reward  10.987517080346231 action  1
reward  1.0420964400882913 action  1
reward  0.4562352483305159 action  1
reward  0.6953087710585208 action  0
reward  -0.1608771687785744 action  0
reward  -2.359257724214374 action  2
reward  -3.1382995622600545 action  2
reward  -24.030523781432127 action  2
reward  1.8514392523456433 action  3
reward  2.097170752239863 action  3
reward  1.762280813196348 action  0
reward  2.117450695713097 action  3
reward  -0.6341869238042175 action  3
reward  -2.8991292440667813 action  0
reward  0.7940406709528502 action  2
reward  -2.852319083698396 action  3
reward  9.963811705604082 action  3
reward  0.08701247237185442 action  1
reward  0.09546726418963772 action  1
reward  8.161416126879553 action  1
reward  -9.730106373105768 action  1
reward  11.220659166754702 action  1
reward  -7.075082527320826 action  2
reward  1.0315158148186108 action  1
reward  9.809429039315624 action  1
reward  -0.9986571561488755 action  1
reward  -3.4971788873204686 action  2
reward  -13.402243879788095 action  2
reward  -6.960200821960412 action  1
reward  1.7979013779100133 action  3
reward  1.7456826684325837 action  3
reward  0.5270274811749864 action  0
iteration:  9
reward  0.2778012647571313 action  3
reward  0.4912219474396988 action  3
reward  0.811009193541538 action  3
reward  0.914444196008078 action  3
reward  1.1309749137059566 action  3
reward  1.060096028109599 action  3
reward  1.585098665466121 action  3
reward  1.4754752724781792 action  3
reward  1.508053714867516 action  3
reward  1.3647327871240418 action  3
reward  -0.4145164109715427 action  3
reward  -0.5765447099036851 action  3
reward  -0.9296766696307077 action  3
reward  -0.8965177492446503 action  3
reward  -1.4024978934363606 action  3
reward  -1.716442368427521 action  3
reward  -1.931956353207055 action  3
reward  -1.9872756632696837 action  3
reward  -2.2759990045534253 action  3
reward  -2.376790269078724 action  3
reward  -2.997324053519178 action  3
reward  -3.081549772805231 action  3
reward  -3.3716715718830117 action  3
reward  -3.69808667571064 action  3
reward  -3.8693019068319914 action  3
reward  -4.194435490293016 action  3
reward  -4.734821793333708 action  0
reward  -4.731913848074669 action  0
reward  -4.7256941500194785 action  0
reward  -4.716403158422452 action  0
reward  -4.877240608695415 action  1
reward  -4.545362234763529 action  1
reward  -4.224688613882534 action  1
reward  2.088549492326604 action  2
reward  -4.027983301003103 action  1
reward  -3.6566481684856442 action  1
reward  -3.418664521900466 action  1
reward  -0.018660824920846142 action  2
reward  0.09375944847290613 action  2
reward  -3.113057408039508 action  1
reward  3.3969816661390384 action  2
reward  -3.214403043726861 action  0
reward  -3.185283080265094 action  0
reward  -2.881555174416546 action  1
reward  -2.5409942113290342 action  1
reward  3.6565227712665775 action  2
reward  -2.4801524822503596 action  1
reward  3.124364017739947 action  2
reward  -2.0937255334728477 action  1
reward  -1.8198726890873604 action  1
reward  -0.132789578039808 action  2
reward  -2.1339896035973425 action  0
reward  2.679480779130654 action  2
reward  -1.5040515073619918 action  1
reward  -1.8338164357640494 action  0
reward  -1.171211782989842 action  1
reward  1.590634155579164 action  2
reward  -0.8398923817718742 action  1
reward  1.427095102713804 action  2
reward  -0.49434077550901523 action  1
reward  -1.0020229723450598 action  0
reward  0.03308600207012205 action  1
reward  2.431612409121965 action  2
reward  0.19160633869600588 action  1
reward  -0.3744873651674993 action  2
reward  1.7226798823138665 action  2
reward  0.17776904390411802 action  2
reward  0.46937222985874993 action  1
reward  0.6855528997998317 action  1
reward  0.4402271975928443 action  2
reward  0.5865804583580825 action  2
reward  0.5271754473122996 action  2
reward  1.0591124506983942 action  1
reward  0.4876631580249864 action  0
reward  0.4787195851876618 action  0
reward  0.7606917576279784 action  2
reward  1.4958877510416937 action  1
reward  0.4140001688256348 action  2
reward  1.3355342342642598 action  1
reward  0.44011570226832647 action  2
reward  0.4409922261404063 action  2
reward  1.3067404475477542 action  1
reward  1.0060543973309108 action  2
reward  8.654221397324829 action  2
reward  48.053338844328366 action  2
reward  -15.990742543147375 action  1
reward  -10.338973222492085 action  1
reward  -19.989309529972417 action  1
reward  0.06214987752352499 action  1
reward  -19.850710166664925 action  1
reward  -9.557176676042529 action  1
reward  -9.459794788239916 action  1
reward  -9.220422414211695 action  1
reward  -9.207044228615954 action  1
reward  -9.030510563329043 action  1
reward  -8.787930866686422 action  1
reward  -8.7094629162369 action  1
reward  -8.545553217992873 action  1
reward  -8.462914848869188 action  1
reward  -8.207687856146917 action  1
reward  -100 action  1
